,site_name,url,title,type,description,price:amount,price:currency,image,image:secure_url,availability,kit
138,Dangkeebs,https://dangkeebs.com/products/durock-linear-78g,Durock Linear - 78g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 78g (bottom out) PCB mount (5 pin) Lightly pre-lubed,5.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0370-3_1200x1200.jpg?v=1614998855,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0370-3_1200x1200.jpg?v=1614998855,Add to cart,Default Title
139,Dangkeebs,https://dangkeebs.com/products/durock-pom-linear-63-5g,Durock Pom Linear - 63.5g,product,Durock POM Linears utilize a proprietary POM blend in both the housing and stem of the switch. This unique material provides deeper acoustic properties without sacrificing the smooth feel of Durock switches.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM bl,7.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9825-3_1200x1200.jpg?v=1612226793,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9825-3_1200x1200.jpg?v=1612226793,Sold out,Default Title  - Sold out
140,Dangkeebs,https://dangkeebs.com/products/durock-lupine,Durock Lupine,product,"Durock Lupines are a new linear mold from Durock. They feature a box style stem, kailh-style latches, and gold plated dual stage spring.    Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 4.0mm travel Stem: POM Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 62g ",7.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Lupine_1200x1200.png?v=1645066053,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/Durock-Lupine_1200x1200.png?v=1645066053,Add to cart,Default Title
141,Dangkeebs,https://dangkeebs.com/products/durock-daybreak,Durock Daybreak,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Silent Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 67g (bottom out) PCB mount (5 pin) Lightly pre-lubed,8.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0319_1200x1200.jpg?v=1614999523,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0319_1200x1200.jpg?v=1614999523,Add to cart,Default Title
142,Dangkeebs,https://dangkeebs.com/products/durock-dolphin,Durock Dolphin,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Silent Linear 4.0mm travel Stem: POM  Top Housing: Polycarbonate Bottom Housing: Nylon Spring: Gold plated 62g (bottom out) PCB mount (5 pin) Lightly pre-lubed,7.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0326-2_1200x1200.jpg?v=1615000620,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0326-2_1200x1200.jpg?v=1615000620,Add to cart,Default Title
143,Dangkeebs,https://dangkeebs.com/products/zealpc-tealios-v2-67g,ZealPC Tealios V2 - 67g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear 67g bottom out Clear housing 5 pin  UNLUBED from factory,11.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9185-2_1200x1200.jpg?v=1606785179,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_9185-2_1200x1200.jpg?v=1606785179,Sold out,Default Title  - Sold out
144,Dangkeebs,https://dangkeebs.com/products/zealpc-zealios-62g,ZealPC Zealios V2 - 62g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 62g bottom out Clear housing 5 pin  UNLUBED from factory,11.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/ZealPCZealiosV262g_1200x1200.png?v=1649028498,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/ZealPCZealiosV262g_1200x1200.png?v=1649028498,Add to cart,Default Title
145,Dangkeebs,https://dangkeebs.com/products/zealpc-zealios-65g,ZealPC Zealios V2 - 65g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 65g bottom out Clear housing 5 pin  UNLUBED from factory,11.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/ZealPCZealiosV265g_1200x1200.png?v=1649028514,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/ZealPCZealiosV265g_1200x1200.png?v=1649028514,Add to cart,Default Title
146,Dangkeebs,https://dangkeebs.com/products/zealpc-zealios-v2-67g,ZealPC Zealios V2 - 67g,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile 67g bottom out Clear housing 5 pin ,11.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/ZealPCZealiosV267g_1200x1200.png?v=1649028558,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/ZealPCZealiosV267g_1200x1200.png?v=1649028558,Sold out,Default Title  - Sold out
147,Dangkeebs,https://dangkeebs.com/products/pom-glacier-panda,POM Glacier Panda,product,"One of BSUN's newest developments, the POM Glacier Panda features a POM housing. With its famous housing and smooth ""V2"" stem (found in our Dusk Pandas), the POM Glacier Panda is the perfect combination for just about all uses. Use it stock or combine it with a Halo stem to create a unique-sounding Holy Panda!Switches ",6.50,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/POM-Glacier-Panda_1200x1200.png?v=1644462096,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/POM-Glacier-Panda_1200x1200.png?v=1644462096,Sold out,Default Title  - Sold out
148,Dangkeebs,https://dangkeebs.com/products/ethereal-panda,Ethereal Panda,product,"Ethereal Pandas are designed by AlphaKeys, and manufactured by SOC.Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile Top Housing: Polycarbonate Bottom Housing: Nylon Stem: POM Halo style stem 68g spring Original BSUN panda housing 5 pin (PCB Mount) UNLUBED from factory To maintain exc",8.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0109-4_1200x1200.jpg?v=1614126171,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0109-4_1200x1200.jpg?v=1614126171,Sold out,Default Title  - Sold out
149,Dangkeebs,https://dangkeebs.com/products/dusk-panda-linear,Dusk Panda - Linear,product,Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Linear Top Housing: Polycarbonate Bottom Housing: Polycarbonate Stem: Panda V2 POM stem  62g spring 5 pin (PCB Mount) UNLUBED from factory Designed by AlphaKeys,6.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0170-2_1200x1200.jpg?v=1614125903,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0170-2_1200x1200.jpg?v=1614125903,Sold out,Default Title  - Sold out
150,Dangkeebs,https://dangkeebs.com/products/dusk-panda-tactile,Dusk Panda - Tactile,product,"Switches are sold in packs of 10. Quantity 1 = 10 switches.  Specifications: Tactile Top Housing: Polycarbonate Bottom Housing: Polycarbonate Stem: Custom POM stem (Not a Halo or YOK Purple stem, similar to a T1 stem) 67g spring 5 pin (PCB Mount) UNLUBED from factory Designed by AlphaKeys",6.00,USD,http://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0142-4_1200x1200.jpg?v=1614125864,https://cdn.shopify.com/s/files/1/0064/2560/8282/products/IMG_0142-4_1200x1200.jpg?v=1614125864,Sold out,Default Title  - Sold out
